attempt_id,user_id,puzzle_id,is_successful,time_taken_sec,attempt_date
2131,591,537,True,893,2023-12-22 18:18:56
2132,227,35,True,751,2023-02-17 12:44:45
2133,55,64,True,137,2023-06-19 07:56:15
2134,566,779,False,221,2023-08-05 02:25:05
2135,464,433,True,890,2023-02-05 05:25:21
2136,357,170,True,571,2023-03-30 04:20:37
2137,254,554,True,31,2023-01-19 13:10:05
2138,307,291,True,162,2023-08-03 01:24:36
2139,366,686,True,782,2023-03-25 09:03:50
2140,574,558,True,666,2023-07-19 10:47:41
2141,598,131,False,254,2023-07-16 18:22:54
2142,406,287,True,245,2023-02-06 18:52:33
2143,115,403,True,293,2023-01-13 09:10:37
2144,237,738,True,867,2023-10-28 08:12:50
2145,134,305,False,92,2023-04-28 04:59:49
2146,77,545,True,235,2023-07-14 06:38:55
2147,419,146,True,147,2023-02-05 17:02:51
2148,89,733,False,807,2023-06-10 17:16:26
2149,171,778,True,539,2023-11-16 18:29:36
2150,149,487,True,64,2023-03-10 16:43:27
2151,35,557,True,57,2023-01-15 19:50:33
2152,468,449,True,730,2023-07-21 20:32:16
2153,553,201,True,503,2023-04-09 17:31:47
2154,374,130,False,631,2023-04-25 20:38:28
2155,401,537,True,637,2023-08-18 09:46:08
2156,283,670,True,706,2023-08-26 00:37:09
2157,22,675,False,215,2023-06-23 13:24:21
2158,270,533,False,569,2023-03-03 17:41:35
2159,295,507,True,334,2023-07-09 02:53:33
2160,292,665,True,682,2023-07-04 19:59:22
2161,173,752,True,796,2023-05-15 08:35:59
2162,419,244,False,780,2023-01-10 12:37:36
2163,21,146,True,880,2023-02-12 10:55:14
2164,160,170,True,395,2023-02-12 05:51:24
2165,244,546,True,601,2023-12-08 03:22:52
2166,565,124,True,173,2023-09-30 08:54:25
2167,428,312,False,80,2023-10-11 16:04:05
2168,478,467,True,345,2023-03-22 04:06:31
2169,287,496,False,698,2023-03-24 10:37:23
2170,322,120,False,271,2023-06-22 06:56:25
2171,183,230,True,502,2023-11-11 20:59:47
2172,162,790,True,824,2023-05-05 03:23:46
2173,311,678,False,685,2023-12-23 05:04:07
2174,370,628,True,894,2023-05-07 01:13:46
2175,448,782,True,804,2023-11-11 07:26:50
2176,294,404,True,752,2023-06-20 22:28:44
2177,199,358,True,874,2023-02-12 16:44:53
2178,417,394,True,218,2023-04-10 12:37:24
2179,94,350,True,484,2023-12-05 20:00:31
2180,11,664,False,506,2023-05-04 05:14:49
2181,436,703,True,831,2023-07-16 03:38:46
2182,115,496,True,208,2023-08-07 07:36:10
2183,522,154,True,681,2023-05-31 00:14:58
2184,462,61,True,209,2023-11-21 14:23:42
2185,503,714,False,356,2023-08-22 11:30:23
2186,233,752,False,770,2023-09-19 14:18:44
2187,178,330,True,795,2023-10-19 01:03:47
2188,60,36,True,203,2023-07-02 21:23:40
2189,362,38,True,489,2023-08-07 17:00:52
2190,128,648,False,281,2023-08-10 11:14:55
2191,339,589,False,185,2023-06-13 04:21:44
2192,561,235,True,814,2023-01-17 18:58:29
2193,108,231,True,698,2023-09-25 06:06:28
2194,499,20,False,725,2023-03-16 12:00:55
2195,502,722,False,378,2023-06-24 04:45:26
2196,20,58,True,250,2023-05-05 20:00:53
2197,267,620,True,341,2023-02-12 07:27:58
2198,419,155,False,449,2023-11-11 19:20:13
2199,91,553,True,567,2023-04-14 22:27:37
2200,232,558,True,616,2023-10-08 07:07:29
2201,115,581,True,226,2023-01-28 17:31:29
2202,442,347,True,867,2023-06-03 19:02:45
2203,6,442,True,407,2023-11-06 09:08:07
2204,505,763,False,697,2023-08-06 07:58:53
2205,504,50,True,243,2023-03-14 01:40:48
2206,71,19,True,458,2023-12-25 18:27:47
2207,324,160,True,455,2023-06-12 00:17:37
2208,574,798,True,47,2023-01-29 08:43:21
2209,315,308,True,525,2023-07-28 16:26:54
2210,179,32,True,496,2023-01-27 04:54:03
2211,366,286,False,448,2023-08-27 06:03:40
2212,592,483,True,25,2023-09-22 05:09:37
2213,456,290,True,107,2023-06-07 09:21:03
2214,520,361,True,64,2023-03-15 21:45:39
2215,78,49,False,214,2023-01-06 02:58:40
2216,476,390,False,755,2023-04-11 21:49:46
2217,516,633,True,373,2023-08-26 16:59:46
2218,313,143,True,19,2023-03-27 19:18:58
2219,16,157,False,139,2023-08-14 07:34:20
2220,399,407,False,603,2023-03-17 21:34:41
2221,182,672,True,175,2023-11-29 12:29:42
2222,293,69,False,417,2023-12-25 22:43:56
2223,391,498,True,463,2023-08-13 12:32:47
2224,180,785,True,205,2023-02-19 08:24:23
2225,175,438,True,448,2023-06-19 05:46:40
2226,133,569,False,39,2023-05-26 16:51:09
2227,359,606,True,120,2023-10-23 03:58:58
2228,326,305,False,885,2023-01-17 14:48:05
2229,549,646,True,288,2023-10-02 23:13:10
2230,56,784,False,698,2023-10-01 19:28:00
2231,450,377,True,387,2023-09-18 00:49:31
2232,125,12,True,693,2023-08-21 16:58:17
2233,179,775,True,505,2023-11-09 21:17:43
2234,222,349,False,168,2023-12-08 00:23:07
2235,5,634,True,405,2023-07-16 00:42:07
2236,536,391,False,684,2023-05-28 15:40:10
2237,565,487,True,502,2023-02-05 13:06:30
2238,150,664,True,147,2023-03-20 19:04:54
2239,11,792,True,299,2023-11-23 18:36:19
2240,476,700,True,19,2023-03-20 20:25:11
2241,253,763,False,454,2023-05-11 13:36:11
2242,58,114,False,106,2023-12-20 15:20:50
2243,189,178,False,479,2023-05-24 22:17:40
2244,567,661,False,782,2023-04-29 07:17:09
2245,402,167,True,693,2023-06-29 20:08:33
2246,422,706,True,123,2023-11-20 04:35:07
2247,440,498,False,889,2023-12-27 06:45:03
2248,324,38,True,219,2023-01-24 10:04:33
2249,446,507,True,494,2023-12-02 05:44:04
2250,114,213,True,188,2023-09-01 16:47:22
2251,462,789,True,187,2023-04-24 11:53:23
2252,532,14,True,174,2023-01-10 17:06:56
2253,56,783,True,868,2023-11-02 16:32:01
2254,95,434,False,232,2023-06-06 04:24:05
2255,216,562,True,66,2023-03-20 03:54:21
2256,558,77,False,101,2023-07-02 16:29:53
2257,220,311,False,877,2023-09-02 07:03:22
2258,368,32,True,292,2023-04-25 05:32:48
2259,65,664,True,741,2023-03-14 08:29:14
2260,81,435,True,375,2023-07-14 21:36:27
2261,337,211,True,496,2023-11-15 17:10:05
2262,182,254,True,688,2023-12-05 10:54:44
2263,317,462,True,684,2023-09-10 19:35:26
2264,39,122,True,448,2023-09-01 04:26:51
2265,393,254,True,376,2023-03-14 08:56:52
2266,596,499,False,737,2023-03-28 11:08:47
2267,482,224,True,68,2023-12-01 10:45:04
2268,15,688,True,190,2023-09-29 21:07:25
2269,510,425,True,266,2023-09-20 21:36:27
2270,25,645,False,518,2023-03-07 22:30:25
2271,185,28,True,315,2023-03-15 14:32:17
2272,491,698,True,833,2023-11-19 03:51:17
2273,12,486,False,290,2023-08-24 23:03:37
2274,467,696,False,879,2023-01-09 11:21:08
2275,387,10,True,869,2023-06-16 14:48:17
2276,479,544,True,496,2023-11-12 13:02:27
2277,589,465,True,793,2023-09-21 02:16:17
2278,141,633,True,481,2023-01-31 06:08:18
2279,165,317,False,326,2023-06-20 19:36:06
2280,17,17,False,671,2023-09-05 12:58:36
2281,363,684,True,744,2023-11-08 00:45:02
2282,376,325,True,104,2023-08-13 19:32:17
2283,202,27,True,735,2023-05-27 18:33:26
2284,305,494,False,223,2023-07-20 09:39:29
2285,223,43,True,414,2023-07-06 18:53:07
2286,75,620,True,496,2023-12-11 18:22:03
2287,554,563,False,716,2023-06-29 00:15:17
2288,81,87,False,27,2023-01-17 17:55:39
2289,277,792,False,421,2023-11-06 08:06:57
2290,276,29,True,515,2023-09-03 01:52:50
2291,552,800,False,308,2023-02-08 01:29:24
2292,520,75,True,80,2023-02-25 13:10:34
2293,513,395,False,452,2023-01-12 03:46:10
2294,246,661,True,855,2023-07-03 14:45:19
2295,170,631,False,72,2023-04-20 19:16:14
2296,530,652,False,58,2023-09-01 09:28:17
2297,536,782,True,457,2023-04-18 12:39:58
2298,398,269,True,145,2023-07-28 11:18:57
2299,491,198,True,850,2023-11-15 14:05:39
2300,391,291,True,522,2023-04-05 03:47:53
2301,502,418,True,619,2023-03-20 22:24:31
2302,508,276,False,741,2023-01-07 12:21:31
2303,44,378,False,580,2023-05-02 04:57:41
2304,181,168,True,679,2023-05-27 23:09:19
2305,396,797,True,778,2023-04-04 06:08:31
2306,552,202,False,709,2023-01-21 21:14:45
2307,249,536,True,554,2023-05-03 11:28:57
2308,225,530,True,344,2023-01-01 20:17:49
2309,38,96,True,70,2023-09-04 06:25:55
2310,386,785,True,406,2023-10-03 19:10:08
2311,271,578,True,836,2023-08-07 06:35:45
2312,234,705,False,376,2023-02-16 04:11:10
2313,560,297,True,502,2023-11-23 02:14:27
2314,330,643,False,584,2023-05-01 20:36:16
2315,431,704,True,378,2023-10-17 01:25:06
2316,441,736,True,340,2023-03-09 20:53:53
2317,87,586,True,79,2023-06-07 18:22:18
2318,359,29,False,30,2023-01-04 00:27:27
2319,92,662,True,716,2023-05-27 06:59:47
2320,165,230,True,878,2023-03-16 11:46:05
2321,519,22,False,170,2023-05-12 15:41:25
2322,328,481,True,425,2023-10-27 10:59:44
2323,277,790,True,70,2023-05-02 11:14:32
2324,372,228,True,593,2023-05-08 17:04:59
2325,66,722,False,888,2023-02-12 05:17:58
2326,196,781,True,16,2023-02-09 13:22:54
2327,356,711,True,91,2023-11-20 17:42:47
2328,105,185,True,895,2023-10-09 06:56:55
2329,165,278,True,289,2023-08-25 15:54:16
2330,277,379,False,102,2023-12-13 18:03:23
2331,571,163,True,529,2023-09-25 11:40:20
2332,479,341,True,595,2023-01-18 20:31:04
2333,575,313,False,564,2023-07-02 10:58:42
2334,27,573,True,484,2023-04-15 06:47:11
2335,155,371,True,606,2023-04-21 18:13:00
2336,223,193,True,116,2023-07-31 11:58:53
2337,23,357,False,728,2023-11-24 06:53:45
2338,369,738,True,391,2023-09-21 23:59:34
2339,55,221,True,467,2023-10-15 15:42:03
2340,124,317,False,764,2023-02-21 07:03:46
2341,481,634,False,215,2023-02-24 08:41:52
2342,455,267,False,372,2023-06-11 00:57:26
2343,138,729,True,638,2023-08-14 13:48:05
2344,12,67,True,499,2023-11-15 19:46:44
2345,455,791,True,398,2023-04-19 11:16:51
2346,53,608,False,188,2023-12-08 19:51:33
2347,369,781,True,353,2023-12-26 04:51:40
2348,20,601,True,572,2023-07-12 07:49:00
2349,297,747,True,457,2023-05-20 20:16:53
2350,75,539,True,592,2023-10-26 21:11:50
2351,553,549,False,811,2023-03-28 10:01:04
2352,172,373,False,60,2023-01-31 14:26:49
2353,516,15,True,45,2023-06-11 09:40:10
2354,246,661,False,791,2023-08-11 20:58:23
2355,597,603,False,327,2023-07-27 13:38:52
2356,339,259,True,660,2023-05-10 21:23:25
2357,312,263,True,62,2023-02-26 22:49:15
2358,120,466,True,394,2023-03-10 19:43:05
2359,145,488,False,883,2023-11-18 23:48:12
2360,413,771,True,643,2023-11-01 09:01:38
2361,388,258,True,35,2023-07-08 18:17:04
2362,56,225,False,895,2023-08-09 10:09:56
2363,402,257,True,611,2023-03-24 15:51:49
2364,527,136,False,313,2023-09-27 12:39:32
2365,510,781,False,841,2023-05-21 16:08:21
2366,251,383,False,481,2023-12-03 00:42:57
2367,330,548,True,539,2023-01-14 20:45:32
2368,442,274,True,207,2023-03-12 08:55:25
2369,297,415,False,19,2023-08-23 01:49:26
2370,95,612,True,366,2023-05-07 21:35:45
2371,130,747,True,105,2023-07-31 09:17:50
2372,571,800,False,849,2023-07-11 02:03:14
2373,358,336,True,233,2023-03-12 08:16:00
2374,185,555,True,297,2023-06-27 11:54:16
2375,450,551,True,24,2023-10-23 20:28:47
2376,531,89,False,403,2023-06-25 09:18:58
2377,467,608,False,668,2023-04-30 01:08:34
2378,421,260,True,109,2023-09-10 17:10:29
2379,422,776,False,63,2023-11-15 08:00:15
2380,241,597,True,749,2023-03-10 05:58:17
2381,36,75,True,727,2023-05-20 05:39:39
2382,326,495,True,609,2023-05-25 17:27:06
2383,479,727,False,755,2023-08-30 05:46:13
2384,79,754,True,623,2023-03-01 16:17:49
2385,128,104,False,208,2023-10-12 16:23:54
2386,368,682,True,522,2023-07-23 16:25:22
2387,12,552,True,47,2023-08-26 05:37:25
2388,312,290,False,825,2023-07-02 20:28:41
2389,67,243,True,810,2023-12-06 08:00:51
2390,193,639,True,740,2023-12-29 14:31:01
2391,265,502,True,334,2023-01-06 10:30:01
2392,179,102,True,633,2023-02-25 09:04:58
2393,179,618,False,469,2023-01-21 03:17:29
2394,261,494,False,246,2023-02-20 07:53:00
2395,432,333,True,175,2023-07-01 19:13:24
2396,405,285,True,794,2023-02-28 08:44:05
2397,249,454,False,40,2023-02-01 06:58:11
2398,409,104,True,170,2023-03-23 05:19:26
2399,245,519,True,294,2023-07-24 13:18:07
2400,156,475,True,635,2023-08-13 09:22:15
2401,338,125,False,230,2023-05-21 16:29:36
2402,107,119,True,570,2023-01-13 20:49:37
2403,316,624,False,225,2023-03-07 23:12:38
2404,252,321,False,329,2023-06-01 04:37:19
2405,376,325,True,209,2023-10-23 18:52:47
2406,547,606,False,866,2023-05-25 04:10:19
2407,125,277,True,52,2023-08-21 10:42:37
2408,43,449,True,21,2023-07-05 08:34:26
2409,174,727,True,697,2023-12-22 08:56:56
2410,388,716,True,538,2023-11-08 20:10:03
2411,210,256,True,438,2023-06-05 19:55:03
2412,327,416,True,123,2023-01-22 00:01:56
2413,459,294,True,276,2023-08-22 03:51:17
2414,178,159,True,862,2023-10-27 06:01:46
2415,413,455,True,755,2023-06-16 05:53:49
2416,463,257,False,624,2023-12-30 02:14:05
2417,81,127,True,573,2023-10-01 03:27:29
2418,529,404,False,861,2023-10-28 04:00:05
2419,546,506,True,162,2023-12-03 14:37:47
2420,263,74,False,357,2023-09-11 21:09:39
2421,543,639,False,160,2023-12-26 23:52:11
2422,463,774,False,449,2023-11-23 12:53:33
2423,112,651,True,16,2023-09-10 09:08:53
2424,412,20,True,367,2023-12-21 07:23:12
2425,414,717,False,245,2023-04-06 13:47:21
2426,223,494,False,692,2023-06-17 10:55:53
2427,286,669,False,40,2023-03-08 14:10:11
2428,419,611,False,237,2023-08-06 04:38:37
2429,498,799,True,237,2023-11-14 14:15:56
2430,146,796,False,539,2023-02-17 08:30:28
2431,218,645,False,216,2023-05-31 17:09:26
2432,372,222,True,221,2023-10-26 13:31:19
2433,168,97,True,63,2023-12-23 23:31:11
2434,19,20,True,678,2023-09-30 13:55:37
2435,162,757,True,434,2023-08-31 17:14:38
2436,224,133,False,183,2023-05-01 09:03:39
2437,122,228,False,842,2023-03-08 02:23:32
2438,11,312,True,871,2023-01-07 05:19:40
2439,539,205,False,146,2023-02-21 22:09:13
2440,80,507,True,807,2023-08-07 05:27:20
2441,319,224,False,58,2023-04-20 20:37:27
2442,378,692,False,407,2023-02-10 22:47:34
2443,473,77,True,512,2023-09-17 17:59:13
2444,9,709,True,862,2023-05-05 06:18:47
2445,301,292,True,566,2023-12-16 18:15:52
2446,558,696,False,744,2023-07-26 11:38:49
2447,281,154,True,663,2023-01-26 01:28:00
2448,268,762,False,98,2023-04-06 23:41:12
2449,421,276,False,136,2023-01-31 09:31:26
2450,394,234,False,707,2023-09-27 04:25:18
2451,283,646,False,724,2023-05-26 04:11:24
2452,262,443,True,71,2023-12-13 02:23:23
2453,98,757,True,691,2023-01-02 07:44:16
2454,295,406,True,506,2023-11-15 23:15:07
2455,578,373,True,604,2023-04-18 23:28:13
2456,440,721,False,751,2023-02-27 01:00:16
2457,275,474,True,696,2023-01-19 04:43:37
2458,477,404,True,642,2023-08-21 22:40:05
2459,441,290,False,351,2023-07-12 01:39:32
2460,85,313,False,603,2023-08-12 01:09:58
2461,575,440,True,522,2023-09-01 04:10:33
2462,521,41,True,224,2023-10-23 00:42:04
2463,332,6,True,766,2023-01-19 17:09:51
2464,113,524,True,449,2023-07-15 17:59:02
2465,241,737,True,170,2023-09-21 20:19:55
2466,379,287,False,42,2023-11-09 02:06:46
2467,91,296,True,432,2023-10-14 13:17:49
2468,391,67,True,16,2023-12-28 08:28:54
2469,263,302,False,576,2023-07-30 03:07:25
2470,238,682,True,123,2023-08-14 19:01:13
2471,259,478,True,251,2023-09-08 07:38:50
2472,565,520,True,152,2023-06-27 10:09:19
2473,389,55,True,666,2023-05-04 09:48:56
2474,91,664,True,125,2023-03-15 01:25:13
2475,263,416,False,419,2023-03-10 01:31:19
2476,400,420,False,171,2023-06-04 16:39:42
2477,344,577,False,524,2023-08-05 07:36:33
2478,15,36,False,187,2023-07-31 10:37:48
2479,513,43,False,769,2023-08-10 10:23:36
2480,6,716,True,193,2023-10-01 23:19:56
2481,74,139,True,594,2023-09-02 11:58:03
2482,566,736,False,605,2023-02-25 11:25:33
2483,378,85,True,685,2023-09-05 19:38:28
2484,333,476,False,74,2023-07-02 21:36:46
2485,474,394,True,820,2023-02-23 09:28:45
2486,46,762,True,211,2023-03-30 12:52:21
2487,339,561,True,233,2023-06-22 23:38:19
2488,543,637,True,888,2023-10-09 10:36:24
2489,215,335,False,130,2023-09-26 22:38:23
2490,40,621,True,67,2023-06-15 17:58:27
2491,69,772,True,692,2023-02-19 22:03:34
2492,102,48,True,175,2023-01-21 14:29:20
2493,148,697,True,110,2023-07-21 02:28:06
2494,219,545,False,333,2023-11-08 01:55:08
2495,485,739,True,89,2023-10-29 16:42:43
2496,3,659,True,604,2023-10-16 17:59:51
2497,98,315,True,608,2023-11-27 10:06:10
2498,581,312,True,128,2023-04-03 23:42:34
2499,272,770,True,119,2023-05-05 22:33:49
2500,215,623,False,243,2023-09-05 11:50:49
2501,26,306,True,644,2023-04-10 03:44:25
2502,379,148,True,801,2023-04-22 18:25:42
2503,479,30,True,26,2023-10-20 10:21:37
2504,224,222,True,505,2023-04-07 09:41:21
2505,89,212,True,770,2023-04-02 15:53:06
2506,470,177,True,669,2023-04-23 07:20:29
2507,395,518,True,742,2023-04-12 00:51:35
2508,434,289,True,757,2024-01-01 01:27:35
2509,587,693,False,250,2023-07-23 14:35:10
2510,114,292,False,421,2023-07-31 03:47:09
2511,272,590,True,74,2023-01-08 14:07:00
2512,591,327,True,255,2023-10-23 09:26:14
2513,402,69,True,400,2023-11-02 08:13:47
2514,40,381,True,109,2023-10-29 14:26:12
2515,467,613,False,698,2023-10-24 10:19:32
2516,200,76,True,654,2023-08-05 03:05:32
2517,405,490,True,32,2023-03-14 15:49:09
2518,278,225,True,727,2023-08-09 04:45:56
2519,502,457,True,226,2023-07-26 05:21:01
2520,494,284,True,212,2023-05-21 07:03:42
2521,306,367,True,775,2023-09-04 10:35:55
2522,79,548,False,735,2023-09-19 09:31:53
2523,44,215,True,39,2023-11-16 20:35:16
2524,434,476,True,27,2023-05-22 05:14:56
2525,499,277,True,546,2023-02-11 16:16:12
2526,109,637,True,188,2023-12-09 07:55:58
2527,504,509,False,489,2023-10-04 15:06:46
2528,135,470,True,200,2023-03-22 02:55:45
2529,280,342,True,763,2023-01-16 12:33:58
2530,491,683,True,298,2023-05-24 10:32:00
2531,409,715,True,705,2023-03-04 15:58:07
2532,224,390,True,134,2023-08-16 17:54:56
2533,254,604,False,313,2023-03-09 16:17:19
2534,525,573,True,833,2023-09-01 23:50:07
2535,276,685,True,534,2023-06-14 16:25:13
2536,236,366,True,641,2023-12-03 13:24:01
2537,72,156,False,177,2023-05-24 17:37:44
2538,425,466,False,629,2023-08-11 10:56:31
2539,77,762,False,449,2023-09-25 00:03:58
2540,323,608,True,240,2023-07-11 12:34:53
2541,536,115,False,604,2023-09-07 17:51:57
2542,204,616,True,199,2023-04-15 04:04:57
2543,488,703,True,678,2023-10-05 15:43:54
2544,439,349,True,452,2023-11-17 15:02:09
2545,565,540,True,719,2023-09-30 06:07:15
2546,377,578,False,675,2023-04-13 12:03:12
2547,285,537,False,159,2023-10-29 10:47:44
2548,97,126,True,32,2023-08-30 01:06:28
2549,6,743,False,801,2023-11-11 00:34:35
2550,80,578,True,239,2023-12-11 10:17:59
2551,143,663,False,113,2023-06-10 13:43:25
2552,442,790,False,592,2023-03-08 14:57:49
2553,158,114,False,736,2023-09-29 09:04:56
2554,584,445,True,597,2023-10-31 03:09:20
2555,426,374,True,270,2023-07-11 18:55:22
2556,488,68,True,43,2023-11-11 22:52:50
2557,337,217,True,414,2023-12-28 21:14:00
2558,495,388,True,679,2023-05-04 10:33:39
2559,131,335,True,203,2023-06-02 18:30:12
2560,320,414,False,747,2023-05-14 18:02:49
2561,76,688,True,280,2023-08-01 22:16:33
2562,291,649,True,832,2023-12-26 04:03:49
2563,277,558,True,684,2023-12-02 19:31:18
2564,186,171,True,786,2023-05-28 01:20:21
2565,463,278,True,891,2023-03-13 05:07:09
2566,348,138,True,866,2023-06-18 00:19:58
2567,281,468,True,522,2023-08-25 02:03:14
2568,102,442,True,750,2023-11-28 05:39:50
2569,7,665,False,660,2023-06-21 16:18:56
2570,43,636,True,760,2023-03-23 13:20:28
2571,335,665,True,288,2023-04-01 04:38:08
2572,590,747,True,127,2023-11-24 10:23:48
2573,25,753,True,121,2023-07-16 09:58:20
2574,17,798,True,76,2023-07-07 09:48:06
2575,495,127,True,277,2023-06-11 17:13:46
2576,40,211,False,373,2023-04-21 16:34:44
2577,376,279,False,114,2023-05-29 08:10:55
2578,496,237,True,235,2023-05-11 09:22:30
2579,45,388,True,226,2023-12-04 13:24:45
2580,256,553,True,166,2023-04-07 09:11:23
2581,577,786,False,189,2023-08-18 15:07:02
2582,282,78,True,705,2023-09-24 02:03:20
2583,567,596,True,449,2023-10-14 09:08:07
2584,589,731,False,677,2023-03-12 10:17:26
2585,254,660,True,464,2023-02-14 12:16:29
2586,9,472,False,872,2023-10-04 08:41:30
2587,275,520,False,149,2023-09-22 14:57:09
2588,78,221,False,24,2023-09-09 03:06:47
2589,366,164,True,387,2023-03-02 20:35:02
2590,2,368,False,115,2023-08-08 00:15:54
2591,564,515,True,487,2023-03-16 17:11:45
2592,435,163,False,843,2023-02-09 21:02:04
2593,204,701,True,483,2023-11-04 21:11:22
2594,9,352,True,489,2023-05-28 12:45:59
2595,332,355,True,322,2023-08-13 14:24:25
2596,341,625,True,739,2023-03-25 13:25:26
2597,363,149,True,693,2023-04-18 05:42:06
2598,331,404,True,205,2023-01-15 13:02:09
2599,115,160,False,346,2023-04-14 19:14:21
2600,82,327,False,550,2023-02-06 07:31:39
2601,153,96,False,858,2023-01-02 20:53:09
2602,21,54,True,181,2023-12-18 12:48:02
2603,531,119,True,239,2023-12-12 08:37:36
2604,162,23,True,523,2023-09-06 19:42:26
2605,99,188,False,233,2023-11-03 19:10:37
2606,483,357,False,438,2023-11-24 22:26:49
2607,238,766,True,137,2023-03-13 16:08:26
2608,308,383,False,617,2023-11-28 09:26:49
2609,422,379,False,208,2023-01-22 00:11:44
2610,557,60,True,256,2023-06-14 11:23:38
2611,430,66,True,170,2023-01-25 04:02:42
2612,244,667,True,520,2023-11-05 01:43:40
2613,435,92,False,245,2023-04-14 07:12:35
2614,59,25,True,378,2023-12-07 08:02:48
2615,532,764,False,195,2023-06-26 01:17:31
2616,255,454,True,155,2023-03-23 01:50:16
2617,111,425,False,80,2023-07-06 16:44:03
2618,352,486,True,803,2023-02-28 01:04:47
2619,215,122,True,319,2023-08-07 07:28:46
2620,166,756,False,358,2023-04-21 02:14:49
2621,178,22,True,239,2023-08-05 19:05:02
2622,334,706,True,165,2023-07-08 21:00:31
2623,369,464,True,359,2023-03-26 01:48:34
2624,37,476,True,508,2023-05-20 07:01:29
2625,417,738,True,284,2023-12-05 20:56:32
2626,53,561,False,514,2023-11-01 20:11:25
2627,576,230,False,456,2023-11-13 09:40:25
2628,228,771,True,202,2023-11-02 10:40:06
2629,107,781,True,33,2023-01-09 15:15:59
2630,456,495,True,582,2023-10-15 01:12:00
2631,515,465,True,825,2023-08-03 20:13:05
2632,204,25,True,660,2023-07-16 17:18:32
2633,228,514,False,222,2023-01-13 16:08:43
2634,142,174,True,542,2023-11-23 06:50:33
2635,203,744,False,668,2023-09-28 13:22:27
2636,545,311,True,574,2023-10-29 04:51:53
2637,46,125,True,831,2023-03-01 04:30:21
2638,110,231,True,530,2023-02-20 23:03:41
2639,101,614,True,27,2023-07-10 08:23:39
2640,193,442,False,761,2023-08-07 04:45:30
2641,558,557,False,844,2023-03-11 13:19:14
2642,594,6,True,624,2023-08-15 19:13:49
2643,462,702,False,332,2023-07-10 00:10:05
2644,356,600,True,104,2023-09-10 17:21:09
2645,231,124,True,805,2023-12-14 05:21:27
2646,45,766,False,716,2023-08-30 14:46:37
2647,586,113,True,495,2023-04-25 14:39:03
2648,146,754,False,41,2023-10-29 06:59:07
2649,135,223,True,55,2023-05-07 07:00:52
2650,160,625,True,150,2023-04-06 11:48:57
2651,64,167,False,608,2023-06-21 15:22:44
2652,29,326,True,643,2023-10-21 16:37:32
2653,471,455,True,529,2023-05-02 15:13:34
2654,253,41,True,781,2023-09-13 16:40:50
2655,14,371,True,898,2023-04-29 05:59:19
2656,254,122,True,138,2023-05-14 08:08:35
2657,571,588,True,707,2023-02-03 16:21:10
2658,443,135,True,839,2023-06-01 20:19:24
2659,596,192,False,372,2023-05-03 08:39:02
2660,77,141,True,846,2023-07-31 18:12:48
2661,234,656,False,612,2023-05-11 05:07:11
2662,114,477,True,302,2023-10-15 19:54:32
2663,246,467,True,282,2023-09-03 20:35:39
2664,460,464,False,495,2023-03-29 23:43:14
2665,351,222,False,780,2023-04-22 22:58:06
2666,83,422,True,739,2023-12-17 09:38:36
2667,276,568,False,188,2023-12-19 23:24:22
2668,564,445,True,120,2023-01-14 20:08:46
2669,33,531,True,550,2023-12-28 10:43:12
2670,320,731,True,859,2023-01-25 06:15:47
2671,325,243,False,617,2023-11-11 16:53:11
2672,499,671,False,730,2023-11-15 06:04:45
2673,362,666,True,620,2023-11-17 12:42:02
2674,52,68,False,483,2023-05-20 10:56:31
2675,290,127,True,776,2023-08-12 18:32:04
2676,317,348,True,722,2023-05-03 18:40:45
2677,308,531,True,410,2023-03-13 10:49:35
2678,237,267,True,518,2023-01-10 23:28:18
2679,175,597,True,722,2023-10-27 12:11:28
2680,88,704,False,620,2023-07-10 22:28:48
2681,10,711,False,200,2023-01-19 21:11:28
2682,527,432,True,292,2023-01-08 21:21:58
2683,311,274,True,695,2023-04-25 06:27:54
2684,592,190,True,530,2023-10-17 03:23:09
2685,241,456,True,43,2023-08-03 06:27:51
2686,124,637,True,294,2023-06-02 18:47:03
2687,209,647,False,730,2023-08-21 14:39:17
2688,77,194,True,285,2023-06-22 17:07:25
2689,401,165,True,29,2023-11-19 02:41:15
2690,120,47,True,137,2023-06-24 22:07:34
2691,335,82,True,235,2023-04-30 21:45:44
2692,378,98,False,438,2023-08-18 13:17:45
2693,82,278,True,400,2023-10-26 15:14:38
2694,402,706,True,103,2023-07-27 13:01:31
2695,234,762,False,310,2023-04-05 01:01:32
2696,454,673,True,799,2023-09-26 18:02:02
2697,535,286,True,708,2023-06-18 14:21:07
2698,262,549,True,421,2023-01-27 07:22:30
2699,456,713,False,134,2023-05-02 15:38:12
2700,368,389,True,376,2023-09-04 20:10:23
2701,550,337,True,46,2023-10-18 20:26:17
2702,343,120,False,764,2023-07-16 17:16:12
2703,210,662,True,465,2023-11-22 08:22:31
2704,222,187,True,538,2023-05-19 05:33:23
2705,598,81,False,730,2023-08-08 07:12:21
2706,165,47,False,829,2023-03-27 03:07:40
2707,82,84,True,876,2023-04-08 23:18:11
2708,317,74,True,489,2023-05-27 13:23:14
2709,537,381,False,172,2023-05-17 17:27:37
2710,396,279,True,333,2023-12-09 15:27:51
2711,290,3,False,746,2023-12-04 03:02:49
